id,question,ground_truth,method,rank,semantic_similarity_to_ground_truth,doc_key,title,source_file,source_type,page,chunk_id,doc_id,retrieval_time_sec,human_support_label,human_note
EVAL023,文科生通识核心课怎么修？,文科及社科类学生剩余6学分中，应在自然科学、工程技术、信息社会三个模块中的一个或几个模块修读4学分；其余2学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中任一模块修读。,hybrid_rerank,1,0.930485,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,19.344765,,
EVAL023,文科生通识核心课怎么修？,文科及社科类学生剩余6学分中，应在自然科学、工程技术、信息社会三个模块中的一个或几个模块修读4学分；其余2学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中任一模块修读。,hybrid_rerank,2,0.905036,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,19.344765,,
EVAL023,文科生通识核心课怎么修？,文科及社科类学生剩余6学分中，应在自然科学、工程技术、信息社会三个模块中的一个或几个模块修读4学分；其余2学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中任一模块修读。,hybrid_rerank,3,0.702568,faq:FAQ059|data\faq_database.json|None|59|248,FAQ FAQ059,data\faq_database.json,faq_json,,59,faq:FAQ059,19.344765,,
EVAL023,文科生通识核心课怎么修？,文科及社科类学生剩余6学分中，应在自然科学、工程技术、信息社会三个模块中的一个或几个模块修读4学分；其余2学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中任一模块修读。,hybrid_rerank,4,0.701021,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,19.344765,,
EVAL023,文科生通识核心课怎么修？,文科及社科类学生剩余6学分中，应在自然科学、工程技术、信息社会三个模块中的一个或几个模块修读4学分；其余2学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中任一模块修读。,hybrid_rerank,5,0.548278,faq:FAQ021|data\faq_database.json|None|21|210,FAQ FAQ021,data\faq_database.json,faq_json,,21,faq:FAQ021,19.344765,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,bm25_only,1,0.928304,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,0.007978,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,bm25_only,2,0.855995,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,0.007978,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,bm25_only,3,0.731652,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,0.007978,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,bm25_only,4,0.731979,faq:FAQ059|data\faq_database.json|None|59|248,FAQ FAQ059,data\faq_database.json,faq_json,,59,faq:FAQ059,0.007978,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,bm25_only,5,0.786635,通识核心课修读说明.pdf:1:1|data\kb_docs\通识核心课修读说明.pdf|1|1|105,通识核心课修读说明,data\kb_docs\通识核心课修读说明.pdf,pdf,1,1,通识核心课修读说明.pdf:1:1,0.007978,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,faiss_only,1,0.928304,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,0.220347,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,faiss_only,2,0.786635,通识核心课修读说明.pdf:1:1|data\kb_docs\通识核心课修读说明.pdf|1|1|105,通识核心课修读说明,data\kb_docs\通识核心课修读说明.pdf,pdf,1,1,通识核心课修读说明.pdf:1:1,0.220347,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,faiss_only,3,0.855995,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,0.220347,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,faiss_only,4,0.731652,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,0.220347,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,faiss_only,5,0.731979,faq:FAQ059|data\faq_database.json|None|59|248,FAQ FAQ059,data\faq_database.json,faq_json,,59,faq:FAQ059,0.220347,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid,1,0.928304,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,0.181892,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid,2,0.855995,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,0.181892,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid,3,0.600256,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.181892,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid,4,0.731652,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,0.181892,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid,5,0.731979,faq:FAQ059|data\faq_database.json|None|59|248,FAQ FAQ059,data\faq_database.json,faq_json,,59,faq:FAQ059,0.181892,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid_rerank,1,0.928304,faq:FAQ024|data\faq_database.json|None|24|213,FAQ FAQ024,data\faq_database.json,faq_json,,24,faq:FAQ024,18.65735,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid_rerank,2,0.855995,faq:FAQ023|data\faq_database.json|None|23|212,FAQ FAQ023,data\faq_database.json,faq_json,,23,faq:FAQ023,18.65735,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid_rerank,3,0.786635,通识核心课修读说明.pdf:1:1|data\kb_docs\通识核心课修读说明.pdf|1|1|105,通识核心课修读说明,data\kb_docs\通识核心课修读说明.pdf,pdf,1,1,通识核心课修读说明.pdf:1:1,18.65735,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid_rerank,4,0.731652,faq:FAQ022|data\faq_database.json|None|22|211,FAQ FAQ022,data\faq_database.json,faq_json,,22,faq:FAQ022,18.65735,,
EVAL024,理工医学生通识核心课怎么修？,理工及医学类学生应在人文学科、社会科学任一模块中修读2学分；其余4学分可在自然科学、工程技术、信息社会、人文学科、社会科学五个模块中的一个或几个模块修读。,hybrid_rerank,5,0.731979,faq:FAQ059|data\faq_database.json|None|59|248,FAQ FAQ059,data\faq_database.json,faq_json,,59,faq:FAQ059,18.65735,,
EVAL032,毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,bm25_only,1,0.951044,faq:FAQ032|data\faq_database.json|None|32|221,FAQ FAQ032,data\faq_database.json,faq_json,,32,faq:FAQ032,0.002341,,
EVAL032,毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,bm25_only,2,0.770841,附件：山东大学本科毕业论文（设计）撰写规范.docx:0:1|data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.docx|None|1|178,附件：山东大学本科毕业论文（设计）撰写规范,data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.docx,docx,,1,附件：山东大学本科毕业论文（设计）撰写规范.docx:0:1,0.002341,,
EVAL032,毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,bm25_only,3,0.775842,附件：山东大学本科毕业论文（设计）撰写规范.pdf:1:1|data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.pdf|1|1|124,附件：山东大学本科毕业论文（设计）撰写规范,data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.pdf,pdf,1,1,附件：山东大学本科毕业论文（设计）撰写规范.pdf:1:1,0.002341,,
